Número de artículo,Descripción del artículo,Código SN,Nombre SN,Válido,De fecha,Hasta fecha,Nº catálogo SN,Descripción de catálogo de SN,Cantidad,Precio especial,Moneda del precio,Descuento en %
102967,ET CHEVI HERITAGE PRET BOYFIT BOOTCUT T14 7100921,CN800169352,MERCADEO Y MODA SAS,Y,3/31/2023,,7100921 T14,ETIQUETA PRETINA BOYFIT BOOTCUT HERITAGE T14,1,270,COP,0
103093,ET CHEVI PPAL USA THE REAL CHOICE NUEVA IMAGEN 7100990 14010669001,CN800169352,MERCADEO Y MODA SAS,Y,7/6/2023,,7100990,ETIQUETA ETIQUETA GENERICA FEMENINO-MASCULINO USA,1,87.5,COP,0
103100,ET CHEVI DENIM QUALITY SUPREME USA CARTON CUERO MASC REVENGE RELAXED FIT 2023 7100975 14010666001,CN800169352,MERCADEO Y MODA SAS,Y,5/15/2023,,7100975,ETIQUETA MAS CARTON CUERO REVENGE RELAXED FIT USA,1,"1,276.00",COP,0
103203,ET CHEVI HERITAGE PRET MORRISON BOOTCUT T40 7101795,CN800169352,MERCADEO Y MODA SAS,Y,5/8/2023,,7101795 T40,ETIQUETA PAPEL PRETINA HERITAGE MORRISON BOOTCUT,1,270,COP,0
103265,ET CHEVI DENIM QUALITY SUPREME USA CARTON CUERO MASC MORRISON STRAIGHT FIT 2023 7100973 14010664001,CN800169352,MERCADEO Y MODA SAS,Y,5/15/2023,,7100973,ETIQUETA MAS CARTON CUERO MORRISON STRAIGHT USA,1,"1,276.00",COP,0
103266,ET CHEVI DENIM QUALITY SUPREME USA CARTON CUERO MASC RIDER SUPER SLIM FIT 2023 7100972,CN800169352,MERCADEO Y MODA SAS,Y,5/15/2023,,7100972,ETIQUETA MAS CARTON CUERO RIDER SUPER SLIM FIT USA,1,"1,276.00",COP,0
103674,ET CHEVI 100% ALGODON ENSAMB ET CHEVI PPAL THE REAL CHOICE NUEVA IMAGEN 7100988 14010667001,CN800169352,MERCADEO Y MODA SAS,Y,6/22/2023,,7100988,ETIQUETA FEM-MASC PRINC+COMPL 100% ALGODON,1,222,COP,0
103803,ET CHEVI DENIM QUALITY SUPREME USA CARTON CUERO MASC FAMOUS  SLIM FIT 2023 7100974 14010665001,CN800169352,MERCADEO Y MODA SAS,Y,7/6/2023,,7100974,ETIQUETA MAS CARTON CUERO FAMOUS SLIM FIT USA,1,"1,276.00",COP,0
103804,ET CHEVI DENIM QUALITY SUPREME USA CARTON CUERO DENIM BRAND 2023 7100989 14010668001,CN800169352,MERCADEO Y MODA SAS,Y,7/6/2023,,7100989,ETIQUETA CARTON CUERO DENIM BRAND USA,1,"1,276.00",COP,0
103813,ET CHEVI HERITAGE SIN FIT USA 7101843,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101843,ETIQUETA PAPEL HERITAGE SIN FIT USA,1,293.76,COP,0
103814,ET CHEVI HERITAGE USA MORRISON 7101841 14006817001,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101841,ETIQUETA PAPEL HERITAGE FIT MORRISON USA,1,293.76,COP,0
103815,ET CHEVI HERITAGE USA RIDER 7101842,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101842,ETIQUETA PAPEL HERITAGE FIT RIDER USA,1,293.76,COP,0
103816,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W28 L30 2023 7100995 14010670001,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W28 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W28 L30,1,270,COP,0
103817,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W30 L30 2023 7100995 14010670004,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W30 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W30 L30,1,270,COP,0
103818,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W32 L30 2023 7100995 14010670007,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W32 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W32 L30,1,270,COP,0
103819,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W34 L30 2023 7100995 14010670010,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W34 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W34 L30,1,270,COP,0
103820,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W36 L30 2023 7100995 14010670013,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W36 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W36 L30,1,270,COP,0
103821,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W38 L30 2023 7100995 14010670016,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W38 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W38 L30,1,270,COP,0
103822,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W40 L30 2023 7100995 14010670019,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W40 L30,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W40 L30,1,270,COP,0
103823,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W28 L32 2023 7100995 14010670002,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W28 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W28 L32,1,270,COP,0
103824,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W30 L32 2023 7100995 14010670005,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W30 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W30 L32,1,270,COP,0
103825,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W32 L32 2023 7100995 14010670008,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W32 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W32 L32,1,270,COP,0
103826,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W34 L32 2023 7100995 14010670011,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W34 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W34 L32,1,270,COP,0
103827,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W36 L32 2023 7100995 14010670014,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W36 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W36 L32,1,270,COP,0
103828,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W38 L32 2023 7100995 14010670017,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W38 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W38 L32,1,270,COP,0
103829,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W40 L32 2023 7100995 14010670020,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W40 L32,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W40 L32,1,270,COP,0
103830,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W28 L34 2023 7100995 14010670003,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W28 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W28 L34,1,270,COP,0
103831,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W30 L34 2023 7100995 14010670006,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W30 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W30 L34,1,270,COP,0
103832,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W32 L34 2023 7100995 14010670009,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W32 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W32 L34,1,270,COP,0
103833,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W34 L34 2023 7100995 14010670012,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W34 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W34 L34,1,270,COP,0
103834,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W36 L34 2023 7100995 14010670015,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W36 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W36 L34,1,270,COP,0
103835,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W38 L34 2023 7100995 14010670018,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W38 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W38 L34,1,270,COP,0
103836,ET CHEVI HERITAGE PRET STRAIGHT FIT BOOTCUT COMFORT W40 L34 2023 7100995 14010670021,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7100995 W40 L34,ETIQUETA PRET HERIT STRAIGHT FIT BOOTCUT COMFORT W40 L34,1,270,COP,0
103837,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W28 L30 2023 7101839 14010712001,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W28 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W28 L30,1,270,COP,0
103838,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W30 L30 2023 7101839 14010712004,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W30 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W30 L30,1,270,COP,0
103839,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W32 L30 2023 7101839 14010712007,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W32 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W32 L30,1,270,COP,0
103840,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W34 L30 2023 7101839 14010712010,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W34 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W34 L30,1,270,COP,0
103841,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W36 L30 2023 7101839 14010712013,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W36 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W36 L30,1,270,COP,0
103842,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W38 L30 2023 7101839 14010712016,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W38 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W38 L30,1,270,COP,0
103843,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W40 L30 2023 7101839 14010712019,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W40 L30,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W40 L30,1,270,COP,0
103844,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W28 L32 2023 7101839 14010712002,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W28 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W28 L32,1,270,COP,0
103845,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W30 L32 2023 7101839 14010712005,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W30 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W30 L32,1,270,COP,0
103846,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W32 L32 2023 7101839 14010712008,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W32 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W32 L32,1,270,COP,0
103847,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W34 L32 2023 7101839 14010712011,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W34 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W34 L32,1,270,COP,0
103848,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W36 L32 2023 7101839 14010712014,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W36 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W36 L32,1,270,COP,0
103849,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W38 L32 2023 7101839 14010712017,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W38 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W38 L32,1,270,COP,0
103850,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W40 L32 2023 7101839 14010712020,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W40 L32,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W40 L32,1,270,COP,0
103851,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W28 L34 2023 7101839 14010712003,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W28 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W28 L34,1,270,COP,0
103852,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W30 L34 2023 7101839 14010712006,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W30 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W30 L34,1,270,COP,0
103853,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W32 L34 2023 7101839 14010712009,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W32 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W32 L34,1,270,COP,0
103854,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W34 L34 2023 7101839 14010712012,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W34 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W34 L34,1,270,COP,0
103855,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W36 L34 2023 7101839 14010712015,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W36 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W36 L34,1,270,COP,0
103856,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM COMFORT W38 L34 2023 7101839 14010712018,CN800169352,MERCADEO Y MODA SAS,Y,7/7/2023,,7101839 W38 L34,ETIQUETA PAPEL PRE HER SUPERSLIMFIT SUPERSLI COMFO W38 L34,1,270,COP,0
103901,ET CHEVI HERITAGE PRET RIDER SUPER SLIM T38 7101794,CN800169352,MERCADEO Y MODA SAS,Y,7/11/2023,,7101794 T38,ETIQUETA PAPEL PRETINA HERITAGE RIDER SUPER SLIM,1,270,COP,0
104448,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W28 L34 2023 7101840,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W28 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W28 L34,1,270,COP,0
104449,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W30 L34 2023 7101840 14010713006,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W30 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W30 L34,1,270,COP,0
104450,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W32 L34 2023 7101840 14010713009,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W32 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W32 L34,1,270,COP,0
104451,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W34 L34 2023 7101840 14010713012,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W34 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W34 L34,1,270,COP,0
104452,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W36 L34 2023 7101840 14010713015,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W36 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W36 L34,1,270,COP,0
104453,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W38 L34 2023 7101840,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W38 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W38 L34,1,270,COP,0
104454,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W40 L34 2023 7101840,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W40 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W40 L34,1,270,COP,0
104455,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W28 L30 2023 7101840,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W28 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W28 L30,1,270,COP,0
104456,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W30 L30 2023 7101840 14010713004,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W30 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W30 L30,1,270,COP,0
104457,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W32 L30 2023 7101840 14010713007,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W32 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W32 L30,1,270,COP,0
104458,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W34 L30 2023 7101840 14010713010,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W34 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W34 L30,1,270,COP,0
104459,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W36 L30 2023 7101840,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W36 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W36 L30,1,270,COP,0
104460,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W38 L30 2023 7101840 14010713016,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W38 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W38 L30,1,270,COP,0
104461,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM NON STRETCH W40 L30 2023 7101840 14010713019,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7101840 W40 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM NON STRETCH W40 L30,1,270,COP,0
104463,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W28 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W28 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W28 L32,1,270,COP,0
104464,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W30 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W30 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W30 L32,1,270,COP,0
104465,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W32 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W32 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W32 L32,1,270,COP,0
104466,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W34 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W34 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W34 L32,1,270,COP,0
104467,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W36 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W36 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W36 L32,1,270,COP,0
104468,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W38 L32 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W38 L32,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W38 L32,1,270,COP,0
104469,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W28 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W28 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W28 L30,1,270,COP,0
104470,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W30 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W30 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W30 L30,1,270,COP,0
104471,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W32 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W32 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W32 L30,1,270,COP,0
104472,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W34 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W34 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W34 L30,1,270,COP,0
104473,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W36 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W36 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W36 L30,1,270,COP,0
104474,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W38 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W38 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W38 L30,1,270,COP,0
104475,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W40 L30 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W40 L30,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W40 L30,1,270,COP,0
104476,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W28 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W28 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W28 L34,1,270,COP,0
104477,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W30 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W30 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W30 L34,1,270,COP,0
104478,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W32 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W32 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W32 L34,1,270,COP,0
104479,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W34 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W34 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W34 L34,1,270,COP,0
104480,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W36 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W36 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W36 L34,1,270,COP,0
104481,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W38 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W38 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W38 L34,1,270,COP,0
104482,ET CHEVI HERITAGE PRET STRAIGHT FIT SLIM NON STRETCH W40 L34 2023 7100999,CN800169352,MERCADEO Y MODA SAS,Y,9/15/2023,,7100999 W40 L34,ETIQUETA PRET HERIT STRAIGHT FIT SLIM NON STRETCH W40 L34,1,270,COP,0
104784,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM STRETCH W28 L30 2023 7101838,CN800169352,MERCADEO Y MODA SAS,Y,11/9/2023,,7101838  W28 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM STRETCH W28 L30,1,270,COP,0
104785,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM STRETCH W28 L34 2023 7101838,CN800169352,MERCADEO Y MODA SAS,Y,11/9/2023,,7101838  W28 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM STRETCH W28 L34,1,270,COP,0
104786,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM STRETCH W30 L30 2023 7101838,CN800169352,MERCADEO Y MODA SAS,Y,11/9/2023,,7101838  W30 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM STRETCH W30 L30,1,270,COP,0
104787,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM STRETCH W30 L34 2023 7101838,CN800169352,MERCADEO Y MODA SAS,Y,11/9/2023,,7101838  W30 L34,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM STRETCH W30 L34,1,270,COP,0
104788,ET CHEVI HERITAGE PRET SUPER SLIM FIT SUPER SLIM STRETCH W32 L30 2023 7101838,CN800169352,MERCADEO Y MODA SAS,Y,11/9/2023,,7101838  W32 L30,ETIQUETA PRET HERIT SUPER SLIM FIT SUPER SLIM STRETCH W32 L30,1,270,COP,0
